# Prefix | Origin | NumMonitors | list(;):ObservedPrepends | resultingPolicy
17.253.98.0/23|6185|10|0|0
17.253.100.0/23|6185|12|0|0
17.253.102.0/23|6185|10|0|0
17.253.104.0/23|6185|10|0|0
17.253.106.0/23|6185|10|0|0
17.253.108.0/23|6185|10|0|0
17.253.110.0/23|6185|13|0|0
17.253.110.0/24|714|14|0|0
17.253.112.0/23|6185|10|0|0
17.253.114.0/23|6185|10|0|0
17.253.116.0/23|6185|10|0|0
17.253.118.0/24|6185|10|0|0
17.253.119.0/24|6185|10|0|0
17.253.120.0/23|6185|10|0|0
17.253.121.0/24|6185|2|0|0
17.253.122.0/23|6185|10|0|0
17.253.124.0/23|6185|10|0|0
17.253.128.0/21|714|14|0;2|2
17.253.142.0/24|714|16|0|0
17.253.144.0/21|714|13|0|0
17.253.200.0/24|714|16|0|0
17.253.201.0/24|714|15|0|0
17.253.206.0/24|714|15|0|0
17.253.207.0/24|714|16|0|0
17.253.216.0/23|714|16|0|0
17.254.0.0/22|714|13|0|0
17.254.6.0/24|714|13|0|0
17.254.13.0/24|714|13|0|0
17.254.16.0/24|714|13|0|0
17.254.32.0/22|714|13|0|0
17.255.0.0/16|714|13|0|0
17.255.254.0/24|714|13|0|0
18.0.0.0/16|3|10|0|0
18.1.0.0/16|3|10|0|0
18.2.0.0/16|3|10|0|0
18.3.0.0/16|3|10|0|0
18.3.1.0/24|3|10|0|0
18.3.2.0/24|3|10|0|0
18.3.3.0/24|3|10|0|0
18.3.4.0/24|3|10|0|0
18.3.5.0/24|3|10|0|0
18.3.6.0/24|3|10|0|0
18.3.7.0/24|3|10|0|0
18.3.8.0/24|3|10|0|0
18.3.9.0/24|3|10|0|0
18.3.10.0/24|3|10|0|0
18.3.11.0/24|3|10|0|0
18.3.12.0/24|3|10|0|0
18.3.13.0/24|3|10|0|0
18.3.14.0/24|3|10|0|0
18.3.15.0/24|3|10|0|0
18.3.16.0/24|3|10|0|0
18.3.17.0/24|3|10|0|0
18.3.18.0/24|3|10|0|0
18.3.19.0/24|3|10|0|0
18.3.20.0/24|3|10|0|0
18.3.21.0/24|3|10|0|0
18.3.22.0/24|3|10|0|0
18.3.23.0/24|3|10|0|0
18.3.69.0/24|3|10|0|0
18.3.90.0/24|3|10|0|0
18.3.97.0/24|3|10|0|0
18.3.102.0/24|3|10|1|1
18.3.103.0/24|3|10|1|1
18.3.104.0/24|3|10|1|1
18.3.105.0/24|3|10|1|1
18.3.106.0/24|3|10|1|1
18.3.107.0/24|3|10|1|1
18.3.108.0/24|3|10|1|1
18.3.109.0/24|3|10|1|1
18.3.111.0/24|3|10|0|0
18.3.151.0/24|3|10|0|0
18.3.152.0/24|3|10|0|0
18.3.153.0/24|3|10|0|0
18.3.154.0/24|3|10|0|0
18.4.0.0/16|3|10|0|0
18.4.38.0/24|3|11|0|0
18.4.70.0/24|3|11|0|0
18.4.93.0/24|3|11|0|0
18.5.0.0/16|3|10|0|0
18.6.0.0/16|3|10|0|0
18.7.0.0/16|3|10|0|0
18.7.10.0/24|3|11|0|0
18.7.21.0/24|3|11|0|0
18.7.23.0/24|3|10|0|0
18.7.32.0/24|3|10|0|0
18.7.34.0/24|3|10|0|0
18.7.39.0/24|3|10|0|0
18.7.40.0/24|3|10|0|0
18.7.68.0/24|3|11|0|0
18.7.71.0/24|3|11|0|0
18.7.80.0/24|3|10|0|0
18.7.82.0/24|3|10|0|0
18.7.84.0/24|3|10|0|0
18.7.96.0/24|3|10|0|0
18.7.103.0/24|3|10|1|1
18.7.104.0/24|3|10|1|1
18.7.130.0/24|3|10|1|1
18.7.131.0/24|3|10|1|1
18.7.132.0/24|3|10|1|1
18.7.133.0/24|3|10|1|1
18.7.134.0/24|3|10|1|1
18.7.135.0/24|3|10|1|1
18.8.0.0/16|3|10|0|0
18.9.0.0/16|3|10|0|0
18.9.0.0/24|3|11|0|0
18.9.1.0/24|3|11|0|0
18.9.21.0/24|3|11|0|0
18.9.22.0/24|3|11|0|0
18.9.25.0/24|3|11|0|0
18.9.37.0/24|3|11|0|0
18.9.46.0/24|3|11|0|0
18.9.47.0/24|3|11|0|0
18.9.49.0/24|3|11|0|0
18.9.60.0/24|3|11|0|0
18.9.62.0/24|3|11|0|0
18.9.90.0/24|3|11|2|1
18.10.0.0/16|3|10|0|0
18.11.0.0/16|3|10|0|0
18.12.0.0/16|3|10|0|0
18.13.0.0/16|3|10|0|0
18.14.0.0/16|3|10|0|0
18.15.0.0/16|3|10|0|0
18.16.0.0/16|3|10|0|0
18.17.0.0/16|3|10|0;1|2
18.18.0.0/16|3|10|0|0
18.20.0.0/16|3|10|0|0
18.21.0.0/16|3|10|0|0
18.22.0.0/16|3|10|0|0
18.23.0.0/16|3|10|0;1|2
18.24.0.0/16|3|10|0|0
18.25.0.0/16|3|10|0|0
18.26.0.0/16|3|10|0|0
18.27.0.0/16|3|10|0|0
18.28.0.0/16|3|10|0|0
18.29.0.0/16|3|10|0|0
18.30.0.0/16|3|10|0|0
18.31.0.0/16|3|10|0|0
18.32.128.0/19|10578|7|0|0
18.32.192.0/19|10578|10|3|1
18.33.0.0/16|3|10|0|0
18.34.0.0/16|3|10|0|0
18.37.70.0/24|3|11|0|0
18.38.0.0/16|3|10|0|0
18.40.0.0/16|3|10|0|0
18.42.0.0/16|3|10|0|0
18.45.0.0/16|3|10|0|0
18.47.0.0/16|3|10|0|0
18.49.0.0/16|3|10|0|0
18.50.0.0/16|3|10|0|0
18.51.0.0/16|3|10|0|0
18.53.0.0/16|3|10|0|0
18.54.0.0/16|3|10|0|0
18.55.0.0/16|3|10|0|0
18.56.0.0/16|3|10|0|0
18.58.0.0/16|3|10|0|0
18.60.0.0/16|3|10|0|0
18.61.0.0/16|3|10|0|0
18.62.0.0/16|3|10|0|0
18.63.0.0/16|3|10|0|0
18.69.0.0/16|3|10|0|0
18.70.0.0/16|3|10|0|0
18.71.0.0/16|3|10|0|0
18.72.0.0/16|3|11|0|0
18.72.0.0/24|3|11|0|0
18.74.0.0/16|3|10|0|0
18.75.0.0/16|3|10|0|0
18.76.0.0/16|3|10|0|0
18.77.0.0/16|3|10|0|0
18.78.0.0/16|3|10|0|0
18.79.0.0/16|3|10|0|0
18.80.0.0/16|3|10|0|0
18.81.0.0/16|3|10|0|0
18.82.0.0/16|3|10|0|0
18.83.0.0/16|3|10|0|0
18.85.0.0/16|3|10|0|0
18.85.188.0/24|3|11|0|0
18.87.0.0/16|3|10|0|0
18.88.0.0/16|3|10|0|0
18.89.0.0/16|3|10|0|0
18.90.0.0/16|3|10|0|0
18.93.0.0/16|3|10|0|0
18.95.0.0/16|3|10|0|0
18.100.0.0/16|3|10|0|0
18.101.0.0/16|3|10|0|0
18.102.0.0/16|3|10|0|0
18.110.0.0/16|3|10|0|0
18.113.0.0/16|3|10|0|0
18.114.0.0/16|3|10|0|0
18.115.0.0/16|3|10|0|0
18.123.0.0/16|3|10|0|0
18.124.0.0/16|3|10|0|0
18.125.0.0/16|3|10|0|0
18.127.0.0/16|3|10|0|0
18.127.255.0/24|3|11|0|0
18.130.0.0/16|16509|12|0|0
18.136.0.0/16|16509|6|0|0
18.138.0.0/15|16509|6|0|0
18.140.0.0/15|16509|6|0|0
18.142.0.0/15|16509|6|0|0
18.144.0.0/15|16509|11|0|0
18.153.0.0/16|16509|12|0|0
18.162.0.0/16|16509|11|0|0
18.163.0.0/16|16509|11|0|0
18.175.0.0/16|16509|12|0|0
18.176.0.0/15|16509|10|0|0
18.179.0.0/16|16509|10|0|0
18.182.0.0/16|16509|10|0|0
18.184.0.0/15|16509|12|0|0
18.188.0.0/16|16509|11|0|0
18.189.0.0/16|16509|11|0|0
18.190.0.0/16|16509|11|0|0
18.191.0.0/16|16509|11|0|0
18.194.0.0/15|16509|12|0|0
18.196.0.0/15|16509|12|0|0
18.200.0.0/16|16509|12|0|0
18.201.0.0/16|16509|12|0|0
18.202.0.0/15|16509|12|0|0
18.204.0.0/14|14618|10|0|0
18.208.0.0/13|14618|10|0|0
18.216.0.0/14|16509|11|0|0
18.220.0.0/14|16509|11|0|0
18.224.0.0/14|16509|11|0|0
18.228.0.0/16|16509|12|0|0
18.229.0.0/16|16509|12|0|0
18.231.0.0/16|16509|12|0|0
18.232.0.0/14|14618|10|0|0
18.236.0.0/15|16509|11|0|0
18.246.0.0/16|16509|11|0|0
18.253.0.0/16|16509|11|0|0
20.0.0.0/11|8075|12|0|0
20.32.176.0/20|50207|10|0|0
20.34.0.0/15|8070|11|0|0
20.36.0.0/14|8075|15|0|0
20.37.80.0/20|8075|1|0|0
20.40.0.0/13|8075|15|0|0
20.46.144.0/20|8075|1|0|0
20.46.192.0/19|8075|1|0|0
20.47.0.0/24|8069|10|0|0
20.47.104.0/24|8069|10|0|0
20.47.105.0/24|8069|10|0|0
20.132.0.0/20|21877|10|0|0
20.132.1.0/24|21877|10|0|0
20.132.48.0/20|206|10|0|0
20.132.64.0/20|206|10|0|0
20.132.96.0/24|206|10|0|0
20.132.160.0/20|206|10|0|0
20.132.176.0/20|206|10|0|0
20.132.225.0/24|206|10|0|0
20.132.228.0/24|206|10|0|0
20.132.229.0/24|206|10|0|0
20.132.230.0/24|21877|10|0|0
20.132.231.0/24|206|10|0|0
20.132.243.0/24|206|10|0|0
20.132.245.0/24|206|10|0|0
20.132.246.0/24|206|10|0|0
20.132.247.0/24|21877|10|0|0
20.132.248.0/24|206|10|0|0
20.133.0.0/20|22562|10|0|0
20.133.0.0/21|22562|10|0|0
20.133.8.0/21|22562|10|0|0
20.133.14.0/24|22562|10|0|0
20.133.16.0/20|5624|10|0|0
20.133.40.0/21|{17916}|10|0|0
20.133.40.0/22|17916|10|0|0
20.133.64.0/20|50207|10|0|0
20.133.232.0/24|5624|10|0|0
20.133.234.0/24|22562|10|0|0
20.133.241.0/24|5624|10|0|0
20.133.244.0/24|22562|10|0|0
20.134.0.0/20|17916|14|0|0
20.134.1.0/24|17916|14|0|0
20.134.2.0/23|17916|14|0|0
20.134.4.0/23|17916|14|0|0
20.134.6.0/24|17916|14|0|0
20.134.7.0/24|17916|14|0|0
20.134.16.0/20|17916|16|0|0
20.134.32.0/20|17916|14|0|0
20.134.48.0/20|17916|15|0|0
20.134.64.0/20|17916|16|0|0
20.134.64.0/24|17916|10|0|0
20.134.65.0/24|17916|10|0|0
20.134.80.0/20|17916|16|0|0
20.134.144.0/20|17916|15|0|0
20.134.160.0/20|17916|10|0|0
20.134.176.0/24|17916|10|0|0
20.134.192.0/21|17916|14|0|0
20.134.208.0/24|17916|15|0|0
20.134.209.0/24|17916|14|0|0
20.134.210.0/24|17916|14|0|0
20.134.211.0/24|17916|14|0|0
20.134.212.0/24|17916|14|0|0
20.134.213.0/24|17916|14|0|0
20.134.224.0/20|17916|14|0|0
20.134.240.0/21|17916|14|0|0
20.134.241.0/24|17916|10|0|0
20.134.242.0/24|17916|16|0|0
20.134.243.0/24|17916|12|0|0
20.134.244.0/24|17916|11|0|0
20.134.245.0/24|17916|14|0|0
20.134.246.0/24|17916|13|0|0
20.134.248.0/24|17916|16|0|0
20.134.249.0/24|17916|10|0|0
20.134.250.0/24|17916|10|0|0
20.137.0.0/21|{4237}|10|0|0
20.137.8.0/22|206|10|0|0
20.137.10.0/24|206|10|0|0
20.137.12.0/22|4237|10|0|0
20.137.48.0/20|206|10|0|0
20.137.64.0/20|206|10|0|0
20.137.96.0/20|206|10|0|0
20.137.160.0/20|{4237}|10|0|0
20.137.176.0/21|21877|10|0|0
20.137.184.0/21|21877|10|0|0
20.137.189.0/24|10859|10|0|0
20.137.216.0/24|4237|10|0|0
20.137.221.0/24|10859|10|0|0
20.137.240.0/20|{4237}|10|0|0
20.138.0.0/22|22562|10|0|0
20.138.0.0/23|4237|10|0|0
20.138.2.0/23|4237|10|0|0
20.138.16.0/20|5624|10|0|0
20.138.48.0/20|22562|10|0|0
20.138.48.0/21|4237|10|0|0
20.138.56.0/21|4237|10|0|0
20.138.224.0/19|22562|10|0|0
20.138.224.0/20|22562|10|0|0
20.138.240.0/20|22562|10|0|0
20.139.0.0/21|17916|14|0|0
20.139.3.0/24|17916|14|0|0
20.139.6.0/24|4237|14|0|0
20.139.8.0/22|4237|14|0|0
20.139.12.0/22|17916|16|0|0
20.139.16.0/20|17916|16|0|0
20.139.32.0/20|17916|14|0|0
20.139.48.0/20|17916|15|0|0
20.139.64.0/20|17916|16|0|0
20.139.64.0/21|4237|10|0|0
20.139.72.0/21|4237|10|0|0
20.139.80.0/20|17916|16|0|0
20.139.80.0/21|4237|10|0|0
20.139.93.0/24|64550|12|0|0
20.139.94.0/24|17916|10|0|0
20.139.96.0/20|17916|14|0|0
20.139.121.0/24|4237|14|0|0
20.139.144.0/20|17916|15|0|0
20.139.144.0/21|4237|12|0|0
20.139.148.0/24|4237|15|0|0
20.139.160.0/20|17916|10|0|0
20.139.192.0/18|17916|14|0|0
20.139.217.0/24|4237|14|0|0
20.140.0.0/15|8070|14|0|0
20.142.32.0/23|17020|10|0|0
20.142.120.0/22|17916|16|0|0
20.148.0.0/20|206|10|0|0
20.148.32.0/19|{4237}|10|0|0
20.148.64.0/20|4237|10|0|0
20.148.80.0/20|4237|10|0|0
20.148.96.0/19|4237|10|0|0
20.148.128.0/19|4237|10|0|0
20.148.128.0/21|4237|10|0|0
20.148.144.0/20|4237|10|0|0
20.148.160.0/19|4237|10|0|0
20.148.192.0/20|4237|10|0|0
20.148.224.0/20|4237|10|0|0
20.148.240.0/20|4237|10|0|0
20.149.0.0/20|22562|10|0|0
20.149.0.0/21|4237|10|0|0
20.149.8.0/21|22562|10|0|0
20.149.32.0/20|22562|10|0|0
20.149.32.0/21|4237|10|0|0
20.149.40.0/21|4237|10|0|0
20.149.48.0/20|22562|10|0|0
20.150.0.0/15|8075|12|0|0
20.154.66.0/23|28857|10|0|0
20.154.73.0/24|1764|10|0|0
20.154.74.0/24|1764|10|0|0
20.154.88.0/23|17916|14|0|0
20.154.90.0/23|17916|14|0|0
20.155.32.0/20|50207|10|0|0
20.155.48.0/20|15917|10|0|0
20.155.64.0/20|15917|10|0|0
20.155.80.0/21|5624|10|0|0
20.156.100.0/22|133486|10|0|0
20.156.169.0/24|4237|10|0|0
20.156.186.0/24|46116|10|0|0
20.160.0.0/12|8075|15|0|0
20.184.0.0/13|8075|15|0|0
23.0.0.0/12|35994|10|0|0
23.0.16.0/20|16625|10|0|0
23.0.32.0/20|16625|10|0|0
23.0.48.0/20|16625|10|0|0
23.0.64.0/20|51375|11|0|0
23.0.80.0/20|16625|10|0|0
23.0.96.0/20|7545|10|0|0
23.0.112.0/20|51375|11|0|0
23.0.128.0/20|16625|13|0|0
23.0.144.0/20|16625|10|0|0
23.0.160.0/24|20940|16|1|1
23.0.161.0/24|20940|11|1|1
23.0.162.0/24|20940|15|1|1
23.0.165.0/24|35994|10|1|1
23.0.166.0/23|45727|12|0|0
23.0.168.0/22|20940|15|1|1
23.0.172.0/23|20940|15|1|1
23.0.174.0/24|20940|12|0;1|2
23.0.175.0/24|20940|11|0;1|2
23.0.176.0/20|20940|15|1|1
23.0.192.0/22|51375|11|0|0
23.0.196.0/22|3257|10|0;1|2
23.0.200.0/22|7545|10|0|0
23.0.204.0/22|16625|10|0|0
23.0.208.0/22|16625|10|0|0
23.0.212.0/22|16625|10|0|0
23.0.216.0/22|16625|10|0|0
23.0.220.0/22|16625|13|0|0
23.0.224.0/23|16625|10|0|0
23.0.226.0/23|4750|16|0|0
23.0.230.0/24|9498|16|0|0
23.0.231.0/24|20940|11|1|1
23.0.232.0/23|7545|10|0|0
23.0.234.0/23|3257|10|0;1|2
23.0.236.0/23|16625|11|0|0
23.0.238.0/23|51375|11|0|0
23.0.238.0/24|51375|11|0|0
23.0.240.0/23|16625|10|0|0
23.0.242.0/23|35994|10|0;1|2
23.0.244.0/23|16625|10|0|0
23.0.248.0/23|16625|10|0|0
23.0.250.0/23|16625|10|0|0
23.0.252.0/23|16625|10|0|0
23.1.0.0/22|31377|10|0|0
23.1.4.0/22|2860|10|0|0
23.1.8.0/22|16625|10|0|0
23.1.16.0/22|16625|10|0|0
23.1.20.0/22|16625|11|0|0
23.1.24.0/22|209|10|0|0
23.1.28.0/22|16625|10|0|0
23.1.32.0/23|16625|10|0|0
23.1.34.0/24|2514|10|0;1|2
23.1.35.0/24|33905|14|0|0
23.1.44.0/22|16625|10|0|0
23.1.48.0/20|16625|10|0|0
23.1.64.0/20|16625|10|0|0
23.1.80.0/20|16625|10|0|0
23.1.96.0/24|20940|11|0;1|2
23.1.98.0/24|20940|11|0;1|2
23.1.99.0/24|33905|10|0|0
23.1.106.0/24|33905|10|0|0
23.1.107.0/24|20940|11|0;1|2
23.1.112.0/20|16625|10|0|0
23.1.128.0/20|209|10|0|0
23.1.144.0/20|6762|11|0|0
23.1.160.0/19|16625|10|0|0
23.1.208.0/20|12956|10|0|0
23.1.224.0/23|16625|10|0|0
23.1.226.0/23|209|10|0|0
23.1.228.0/24|20940|11|1|1
23.1.229.0/24|20940|11|1|1
23.1.230.0/23|16625|10|0|0
23.1.232.0/24|35994|10|1|1
23.1.234.0/24|20940|11|0;1|2
23.1.235.0/24|20940|11|0;1|2
23.1.236.0/23|20940|11|0;1|2
23.1.238.0/24|55644|15|0|0
23.1.239.0/24|9498|16|0|0
23.1.240.0/24|20940|14|0;1|2
23.1.241.0/24|20940|11|0;1|2
23.1.242.0/23|20940|11|0;1|2
23.1.254.0/24|20940|11|1|1
23.1.255.0/24|20940|11|0;1|2
23.2.0.0/24|24309|10|6|1
23.2.1.0/24|23700|10|0|0
23.2.2.0/23|16625|10|0|0
23.2.8.0/23|6461|10|0|0
23.2.10.0/23|16625|10|0|0
23.2.12.0/24|35994|10|1|1
23.2.13.0/24|20940|12|0;1|2
23.2.14.0/24|20940|15|1|1
23.2.15.0/24|7713|15|0;6|2
23.2.16.0/24|20940|11|0;1|2
23.2.18.0/23|20940|11|1|1
23.2.20.0/23|2860|10|0|0
23.2.22.0/23|20940|11|1|1
23.2.24.0/23|20940|11|0;1|2
23.2.28.0/23|16625|10|0|0
23.2.32.0/24|34164|10|1|1
23.2.33.0/24|9498|16|0|0
23.2.34.0/23|20940|11|0;1|2
23.2.36.0/22|16625|10|0|0
23.2.40.0/22|6461|10|0|0
23.2.44.0/22|16625|10|0|0
23.2.48.0/22|16625|10|0|0
23.2.52.0/22|16625|10|0|0
23.2.56.0/22|16625|10|0|0
23.2.60.0/22|16625|10|0|0
23.2.68.0/22|20940|11|1|1
23.2.80.0/22|20940|11|1|1
23.2.84.0/22|16625|10|0|0
23.2.96.0/20|16625|10|0|0
23.2.112.0/20|20940|11|0;1|2
23.2.128.0/20|16625|10|0|0
23.2.144.0/20|6461|10|0|0
23.2.160.0/20|16625|10|0|0
23.2.176.0/20|20940|12|0;1|2
23.2.208.0/20|16625|10|0|0
23.2.224.0/20|16625|10|0|0
23.2.240.0/20|16625|10|0|0
23.3.0.0/23|17511|13|0;1;2|3
23.3.2.0/24|35994|10|1|1
23.3.3.0/24|34164|10|1|1
23.3.4.0/23|20940|12|1|1
23.3.8.0/24|20940|11|1|1
23.3.9.0/24|18680|10|1|1
23.3.10.0/24|20940|11|0;1|2
23.3.11.0/24|20940|11|1|1
23.3.12.0/24|8151|10|0|0
23.3.13.0/24|20940|11|0;1|2
23.3.15.0/24|20940|11|1|1
23.3.16.0/20|32098|10|0|0
23.3.32.0/20|17511|13|0;1;2|3
23.3.48.0/20|20940|1|1|1
23.3.68.0/24|20940|11|1|1
23.3.70.0/24|9498|16|0|0
23.3.71.0/24|20940|11|1|1
23.3.72.0/24|27789|10|0|0
23.3.73.0/24|20940|11|0;1|2
23.3.74.0/24|20940|11|1|1
23.3.75.0/24|20940|11|1|1
23.3.76.0/22|45727|12|0|0
23.3.80.0/22|16625|10|0|0
23.3.88.0/24|20940|12|0;1|2
23.3.89.0/24|20940|12|0;1|2
23.3.90.0/23|20940|11|0;1|2
23.3.96.0/23|20940|11|0;1|2
23.3.98.0/24|20940|11|0;1|2
23.3.99.0/24|20940|11|1|1
23.3.100.0/23|16625|10|0|0
23.3.102.0/23|20940|11|0;1|2
23.3.104.0/24|20940|11|0;1|2
23.3.105.0/24|20940|11|0;1|2
23.3.106.0/24|4761|10|0|0
23.3.107.0/24|20940|11|0;1|2
23.3.108.0/22|16625|11|0|0
23.3.112.0/20|16625|10|0|0
23.3.128.0/22|16625|10|0|0
23.3.132.0/22|16625|10|0|0
23.3.136.0/24|209|10|0|0
23.3.137.0/24|24319|11|1|1
23.3.138.0/23|16625|10|0|0
23.3.140.0/22|16625|10|0|0
23.3.148.0/22|1273|10|0|0
23.3.152.0/22|1273|10|0|0
23.3.156.0/22|1273|10|0|0
23.3.160.0/20|16625|10|0|0
23.3.176.0/20|16625|10|0|0
23.3.192.0/20|16625|10|0|0
23.3.208.0/20|16625|10|0|0
23.3.224.0/20|20940|12|1|1
23.3.240.0/20|16625|10|0|0
23.4.0.0/20|16625|10|0|0
23.4.16.0/20|16625|10|0|0
23.4.32.0/20|16625|10|0|0
23.4.48.0/20|16625|10|0|0
23.4.64.0/20|16625|11|0|0
23.4.80.0/23|20940|11|0;1|2
23.4.82.0/23|20940|11|0;1|2
23.4.84.0/24|20940|11|0;1|2
23.4.86.0/24|35994|10|1|1
23.4.87.0/24|20940|13|1|1
23.4.88.0/22|16625|10|0|0
23.4.92.0/24|24319|11|1|1
23.4.93.0/24|35994|10|0;1|2
23.4.94.0/23|9605|10|0|0
23.4.96.0/20|16625|10|0|0
23.4.112.0/20|16625|10|0|0
23.4.128.0/20|16625|10|0|0
23.4.144.0/20|16625|10|0|0
23.4.160.0/20|16625|11|0|0
23.4.176.0/20|16625|10|0|0
23.4.192.0/20|16625|11|0|0
23.4.208.0/20|16625|11|0|0
23.4.224.0/20|2914|10|0|0
23.4.240.0/24|20940|11|1|1
23.4.241.0/24|20940|11|0;1|2
23.4.242.0/23|16625|11|0|0
23.4.244.0/22|16625|11|0|0
23.4.248.0/22|16625|10|0|0
23.4.252.0/23|16625|10|0|0
23.4.254.0/23|8151|10|0|0
23.5.0.0/20|2914|10|0|0
23.5.16.0/20|20940|12|1|1
23.5.32.0/20|16625|10|0|0
23.5.48.0/20|41164|10|0|0
23.5.64.0/20|16625|10|0|0
23.5.96.0/20|16625|10|0|0
23.5.112.0/20|6762|11|0|0
23.5.128.0/20|16625|10|0|0
23.5.144.0/20|3257|10|0;1|2
23.5.160.0/24|20940|11|0;1|2
23.5.161.0/24|18101|11|0|0
23.5.162.0/23|20940|11|0;1|2
23.5.164.0/24|20940|11|0;1|2
23.5.165.0/24|7473|10|0|0
23.5.167.0/24|24319|10|1|1
23.5.170.0/23|16625|10|0|0
23.5.172.0/22|16625|10|0|0
23.5.176.0/20|4768|11|0|0
23.5.192.0/20|45727|12|0|0
23.5.224.0/20|16625|10|0|0
23.5.240.0/20|16625|10|0|0
23.6.0.0/20|16625|10|0|0
23.6.16.0/20|16625|10|0|0
23.6.48.0/20|852|10|0|0
23.6.64.0/20|16625|10|0|0
23.6.80.0/20|16625|10|0|0
23.6.96.0/20|16625|10|0|0
23.6.112.0/22|20940|11|1|1
23.6.116.0/22|20940|11|0;1|2
23.6.120.0/24|4788|13|0|0
23.6.121.0/24|20940|13|1|1
23.6.122.0/23|16625|10|0|0
23.6.124.0/22|16625|10|0|0
23.6.160.0/20|16625|10|0|0
23.6.176.0/20|16625|10|0|0
23.6.192.0/22|20940|11|0;1|2
23.6.196.0/23|20940|11|0;1|2
23.6.198.0/24|24319|15|1|1
23.6.199.0/24|33651|10|0|0
23.6.200.0/22|33651|10|0|0
23.6.208.0/20|9829|14|0;5|2
23.6.224.0/20|16625|10|0|0
23.6.240.0/20|6327|10|0|0
23.7.0.0/20|20940|11|1|1
23.7.16.0/20|4739|14|0|0
23.7.32.0/20|20940|11|1|1
23.7.48.0/20|20940|11|1|1
23.7.64.0/20|14080|10|2|1
23.7.80.0/20|7922|10|0|0
23.7.96.0/20|55410|10|0;1|2
23.7.112.0/20|3257|10|0;1|2
23.7.144.0/20|20940|11|1|1
23.7.160.0/20|20940|11|0;1|2
23.7.176.0/20|16625|10|0|0
23.7.192.0/20|16625|10|0|0
23.7.208.0/20|20940|11|0;1|2
23.7.224.0/20|16625|10|0|0
23.7.240.0/22|9299|10|0|0
23.7.244.0/24|33905|10|0|0
23.7.246.0/23|9299|10|0|0
23.7.248.0/23|34164|10|1|1
23.7.250.0/24|18717|10|1|1
23.7.251.0/24|20940|12|0;1|2
23.7.252.0/24|35994|10|1|1
23.8.0.0/20|20940|11|0;1|2
23.8.16.0/20|3257|10|0;1|2
23.8.32.0/20|8151|10|0|0
23.8.48.0/20|4775|12|0|0
23.8.80.0/20|16625|11|0|0
23.8.96.0/20|16625|14|0|0
23.8.128.0/20|9299|10|0|0
23.8.144.0/20|9299|10|0|0
23.8.160.0/20|3257|10|0;1|2
23.8.176.0/20|16625|10|0|0
23.8.192.0/20|4775|12|0|0
23.8.208.0/20|9299|10|0|0
23.8.224.0/20|16625|13|0|0
23.8.240.0/20|20940|11|1|1
23.9.0.0/20|16625|10|0|0
23.9.16.0/20|16625|15|0|0
23.9.32.0/20|3257|10|0;1|2
23.9.48.0/20|18678|10|0|0
23.9.64.0/20|16625|10|0|0
23.9.80.0/20|16625|10|0|0
23.9.96.0/20|16625|10|0|0
23.9.112.0/20|20940|11|1|1
23.9.144.0/20|16625|11|0|0
23.9.160.0/20|16625|10|0|0
23.9.176.0/20|16625|14|0|0
23.9.192.0/20|20940|15|1|1
23.9.208.0/20|16625|10|0|0
23.9.224.0/20|4739|14|0|0
23.9.240.0/20|16625|10|0|0
23.10.0.0/20|20940|11|0;1|2
23.10.16.0/20|16625|14|0|0
23.10.32.0/20|16625|14|0|0
23.10.48.0/20|20940|12|0;1|2
23.10.64.0/20|16625|10|0|0
23.10.80.0/20|16625|10|0|0
23.10.96.0/20|16625|10|0|0
23.10.112.0/20|16625|10|0|0
23.10.128.0/20|16625|10|0|0
23.10.144.0/20|3257|10|0;1|2
23.10.160.0/20|4750|16|0|0
23.10.192.0/20|16625|10|0|0
23.10.208.0/20|812|10|0;2|2
23.10.224.0/20|16625|9|0|0
23.10.240.0/24|20940|11|0;1|2
23.10.241.0/24|3257|10|0;1|2
23.10.242.0/23|34164|10|0;1|2
23.10.244.0/22|1267|11|0|0
23.10.248.0/24|20940|11|0;1|2
23.10.249.0/24|20940|12|0;1|2
23.10.252.0/24|20940|11|0;1|2
23.10.254.0/23|22773|11|0|0
23.11.16.0/20|2914|10|0|0
23.11.32.0/20|4750|16|0|0
23.11.48.0/20|4761|14|0;1|2
23.11.64.0/20|9924|10|0|0
23.11.80.0/20|4780|1|0|0
23.11.80.0/24|16625|10|0|0
23.11.81.0/24|16625|10|0|0
23.11.82.0/24|16625|10|0|0
23.11.83.0/24|16625|10|0|0
23.11.84.0/24|16625|10|0|0
23.11.85.0/24|16625|10|0|0
23.11.86.0/24|16625|10|0|0
23.11.87.0/24|16625|10|0|0
23.11.88.0/24|16625|10|0|0
23.11.89.0/24|16625|10|0|0
23.11.90.0/24|16625|10|0|0
23.11.91.0/24|16625|10|0|0
23.11.92.0/24|16625|10|0|0
23.11.93.0/24|16625|10|0|0
23.11.94.0/24|16625|10|0|0
23.11.95.0/24|16625|10|0|0
23.11.96.0/20|16625|10|0|0
23.11.112.0/20|20940|15|1|1
23.11.128.0/20|55818|10|0|0
23.11.144.0/20|20940|16|1|1
23.11.160.0/20|9924|10|0|0
23.11.176.0/20|4780|1|0|0
23.11.176.0/24|16625|10|0|0
23.11.177.0/24|16625|10|0|0
23.11.178.0/24|16625|10|0|0
23.11.179.0/24|16625|10|0|0
23.11.180.0/24|16625|10|0|0
